Batch size  4480 CPU 0.000047 GPU 0.000030 CPU/GPU 1.537290
Batch size  4608 CPU 0.000048 GPU 0.000031 CPU/GPU 1.551197
Batch size  4736 CPU 0.000049 GPU 0.000032 CPU/GPU 1.562313
Batch size  4864 CPU 0.000051 GPU 0.000031 CPU/GPU 1.651739
Batch size  4992 CPU 0.000052 GPU 0.000032 CPU/GPU 1.616059
Batch size  5120 CPU 0.000053 GPU 0.000031 CPU/GPU 1.732306
Batch size  5248 CPU 0.000055 GPU 0.000031 CPU/GPU 1.769091
Batch size  5376 CPU 0.000056 GPU 0.000030 CPU/GPU 1.846758
Batch size  5504 CPU 0.000057 GPU 0.000030 CPU/GPU 1.911552
Batch size  5632 CPU 0.000059 GPU 0.000030 CPU/GPU 1.937386
Batch size  5760 CPU 0.000060 GPU 0.000030 CPU/GPU 1.977642
Batch size  5888 CPU 0.000061 GPU 0.000031 CPU/GPU 1.996861
Batch size  6016 CPU 0.000063 GPU 0.000030 CPU/GPU 2.059915
Batch size  6144 CPU 0.000064 GPU 0.000031 CPU/GPU 2.066981
Batch size  6272 CPU 0.000065 GPU 0.000030 CPU/GPU 2.144608
Batch size  6400 CPU 0.000067 GPU 0.000030 CPU/GPU 2.187980
Batch size  6528 CPU 0.000068 GPU 0.000031 CPU/GPU 2.220696
Batch size  6656 CPU 0.000069 GPU 0.000031 CPU/GPU 2.256173
Batch size  6784 CPU 0.000071 GPU 0.000031 CPU/GPU 2.279034
Batch size  6912 CPU 0.000072 GPU 0.000031 CPU/GPU 2.336237
Batch size  7040 CPU 0.000073 GPU 0.000030 CPU/GPU 2.403539
Batch size  7168 CPU 0.000075 GPU 0.000031 CPU/GPU 2.408036
Batch size  7296 CPU 0.000076 GPU 0.000031 CPU/GPU 2.423980
Batch size  7424 CPU 0.000077 GPU 0.000031 CPU/GPU 2.506262
Batch size  7552 CPU 0.000078 GPU 0.000031 CPU/GPU 2.500910
Batch size  7680 CPU 0.000080 GPU 0.000031 CPU/GPU 2.589599
Batch size  7808 CPU 0.000081 GPU 0.000031 CPU/GPU 2.576489
