Batch size  10880 CPU 0.000060 GPU 0.000034 CPU/GPU 1.747106
Batch size  11008 CPU 0.000061 GPU 0.000035 CPU/GPU 1.753985
Batch size  11136 CPU 0.000061 GPU 0.000035 CPU/GPU 1.743657
Batch size  11264 CPU 0.000062 GPU 0.000035 CPU/GPU 1.796105
Batch size  11392 CPU 0.000063 GPU 0.000035 CPU/GPU 1.805894
Batch size  11520 CPU 0.000063 GPU 0.000035 CPU/GPU 1.819442
Batch size  11648 CPU 0.000064 GPU 0.000035 CPU/GPU 1.830558
Batch size  11776 CPU 0.000065 GPU 0.000035 CPU/GPU 1.861193
Batch size  11904 CPU 0.000066 GPU 0.000035 CPU/GPU 1.883043
Batch size  12032 CPU 0.000066 GPU 0.000035 CPU/GPU 1.887435
Batch size  12160 CPU 0.000067 GPU 0.000035 CPU/GPU 1.910172
Batch size  12288 CPU 0.000068 GPU 0.000035 CPU/GPU 1.941723
Batch size  12416 CPU 0.000068 GPU 0.000035 CPU/GPU 1.935149
Batch size  12544 CPU 0.000069 GPU 0.000035 CPU/GPU 1.954846
Batch size  12672 CPU 0.000070 GPU 0.000035 CPU/GPU 1.979218
Batch size  12800 CPU 0.000070 GPU 0.000035 CPU/GPU 2.012256
Batch size  12928 CPU 0.000071 GPU 0.000035 CPU/GPU 2.014449
Batch size  13056 CPU 0.000072 GPU 0.000035 CPU/GPU 2.032813
Batch size  13184 CPU 0.000073 GPU 0.000035 CPU/GPU 2.061480
Batch size  13312 CPU 0.000073 GPU 0.000035 CPU/GPU 2.081875
Batch size  13440 CPU 0.000074 GPU 0.000036 CPU/GPU 2.080287
Batch size  13568 CPU 0.000075 GPU 0.000036 CPU/GPU 2.097263
Batch size  13696 CPU 0.000076 GPU 0.000035 CPU/GPU 2.139513
Batch size  13824 CPU 0.000076 GPU 0.000036 CPU/GPU 2.127317
Batch size  13952 CPU 0.000077 GPU 0.000036 CPU/GPU 2.146383
Batch size  14080 CPU 0.000078 GPU 0.000036 CPU/GPU 2.166632
Batch size  14208 CPU 0.000078 GPU 0.000035 CPU/GPU 2.205383
Batch size  14336 CPU 0.000079 GPU 0.000036 CPU/GPU 2.208243
Batch size  14464 CPU 0.000080 GPU 0.000036 CPU/GPU 2.217133
Batch size  14592 CPU 0.000080 GPU 0.000036 CPU/GPU 2.253567
Batch size  14720 CPU 0.000081 GPU 0.000036 CPU/GPU 2.271055
Batch size  14848 CPU 0.000082 GPU 0.000036 CPU/GPU 2.272827
Batch size  14976 CPU 0.000082 GPU 0.000036 CPU/GPU 2.282416
Batch size  15104 CPU 0.000083 GPU 0.000036 CPU/GPU 2.304738
Batch size  15232 CPU 0.000084 GPU 0.000036 CPU/GPU 2.334980
Batch size  15360 CPU 0.000085 GPU 0.000037 CPU/GPU 2.297265
Batch size  15488 CPU 0.000085 GPU 0.000037 CPU/GPU 2.298379
Batch size  15616 CPU 0.000086 GPU 0.000036 CPU/GPU 2.385446
Batch size  15744 CPU 0.000087 GPU 0.000037 CPU/GPU 2.356919
Batch size  15872 CPU 0.000088 GPU 0.000039 CPU/GPU 2.263067
Batch size  16000 CPU 0.000088 GPU 0.000037 CPU/GPU 2.356404
Batch size  16128 CPU 0.000089 GPU 0.000036 CPU/GPU 2.445017
Batch size  16256 CPU 0.000090 GPU 0.000038 CPU/GPU 2.346811
Batch size  16384 CPU 0.000090 GPU 0.000042 CPU/GPU 2.162186
Batch size  16512 CPU 0.000091 GPU 0.000038 CPU/GPU 2.399724
